date,category,line,model,item,quantity
2019-05-15,Electronics,TVs,55-inch,SKU001,51
2019-05-16,Electronics,TVs,55-inch,SKU001,55
2019-05-17,Electronics,TVs,55-inch,SKU001,57
2019-05-18,Electronics,TVs,55-inch,SKU001,51
2019-05-19,Electronics,TVs,55-inch,SKU001,55
2019-05-20,Electronics,TVs,55-inch,SKU001,52
2019-05-21,Electronics,TVs,55-inch,SKU001,52
2019-05-22,Electronics,TVs,55-inch,SKU001,52
2019-05-23,Electronics,TVs,55-inch,SKU001,51
2019-05-24,Electronics,TVs,55-inch,SKU001,53
2019-05-25,Electronics,TVs,55-inch,SKU001,51
2019-05-26,Electronics,TVs,55-inch,SKU001,53
2019-05-27,Electronics,TVs,55-inch,SKU001,53
2019-05-28,Electronics,TVs,55-inch,SKU001,52
2019-05-29,Electronics,TVs,55-inch,SKU001,51
2019-05-30,Electronics,TVs,55-inch,SKU001,52
2019-05-31,Electronics,TVs,55-inch,SKU001,54
2019-06-01,Electronics,TVs,55-inch,SKU001,54
2019-06-02,Electronics,TVs,55-inch,SKU001,50
2019-06-03,Electronics,TVs,55-inch,SKU001,53
2019-06-04,Electronics,TVs,55-inch,SKU001,54
2019-06-05,Electronics,TVs,55-inch,SKU001,49
2019-06-06,Electronics,TVs,55-inch,SKU001,53
2019-06-07,Electronics,TVs,55-inch,SKU001,51
2019-06-08,Electronics,TVs,55-inch,SKU001,53
2019-06-09,Electronics,TVs,55-inch,SKU001,50
2019-06-10,Electronics,TVs,55-inch,SKU001,48
2019-06-11,Electronics,TVs,55-inch,SKU001,48
2019-06-12,Electronics,TVs,55-inch,SKU001,52
2019-06-13,Electronics,TVs,55-inch,SKU001,52
2019-06-14,Electronics,TVs,55-inch,SKU001,50
2019-06-15,Electronics,TVs,55-inch,SKU001,53
2019-06-16,Electronics,TVs,55-inch,SKU001,48
2019-06-17,Electronics,TVs,55-inch,SKU001,51
2019-06-18,Electronics,TVs,55-inch,SKU001,49
2019-06-19,Electronics,TVs,55-inch,SKU001,50
2019-06-20,Electronics,TVs,55-inch,SKU001,51
2019-06-21,Electronics,TVs,55-inch,SKU001,49
2019-06-22,Electronics,TVs,55-inch,SKU001,50
2019-06-23,Electronics,TVs,55-inch,SKU001,53
2019-06-24,Electronics,TVs,55-inch,SKU001,50
2019-06-25,Electronics,TVs,55-inch,SKU001,52
2019-06-26,Electronics,TVs,55-inch,SKU001,48
2019-06-27,Electronics,TVs,55-inch,SKU001,51
2019-06-28,Electronics,TVs,55-inch,SKU001,53
2019-06-29,Electronics,TVs,55-inch,SKU001,45
2019-06-30,Electronics,TVs,55-inch,SKU001,49
2019-07-01,Electronics,TVs,55-inch,SKU001,51
2019-07-02,Electronics,TVs,55-inch,SKU001,50
2019-07-03,Electronics,TVs,55-inch,SKU001,51
2019-07-04,Electronics,TVs,55-inch,SKU001,49
2019-07-05,Electronics,TVs,55-inch,SKU001,50
2019-07-06,Electronics,TVs,55-inch,SKU001,49
2019-07-07,Electronics,TVs,55-inch,SKU001,52
2019-07-08,Electronics,TVs,55-inch,SKU001,50
2019-07-09,Electronics,TVs,55-inch,SKU001,50
2019-07-10,Electronics,TVs,55-inch,SKU001,49
2019-07-11,Electronics,TVs,55-inch,SKU001,48
2019-07-12,Electronics,TVs,55-inch,SKU001,48
2019-07-13,Electronics,TVs,55-inch,SKU001,50
2019-07-14,Electronics,TVs,55-inch,SKU001,48
2019-07-15,Electronics,TVs,55-inch,SKU001,49
2019-07-16,Electronics,TVs,55-inch,SKU001,53
2019-07-17,Electronics,TVs,55-inch,SKU001,50
2019-07-18,Electronics,TVs,55-inch,SKU001,48
2019-07-19,Electronics,TVs,55-inch,SKU001,51
2019-07-20,Electronics,TVs,55-inch,SKU001,48
2019-07-21,Electronics,TVs,55-inch,SKU001,44
2019-07-22,Electronics,TVs,55-inch,SKU001,46
2019-07-23,Electronics,TVs,55-inch,SKU001,45
2019-07-24,Electronics,TVs,55-inch,SKU001,47
2019-07-25,Electronics,TVs,55-inch,SKU001,48
2019-07-26,Electronics,TVs,55-inch,SKU001,51
2019-07-27,Electronics,TVs,55-inch,SKU001,49
2019-07-28,Electronics,TVs,55-inch,SKU001,47
2019-07-29,Electronics,TVs,55-inch,SKU001,49
2019-07-30,Electronics,TVs,55-inch,SKU001,43
2019-07-31,Electronics,TVs,55-inch,SKU001,48
2019-08-01,Electronics,TVs,55-inch,SKU001,49
2019-08-02,Electronics,TVs,55-inch,SKU001,45
2019-08-03,Electronics,TVs,55-inch,SKU001,50
2019-08-04,Electronics,TVs,55-inch,SKU001,48
2019-08-05,Electronics,TVs,55-inch,SKU001,46
2019-08-06,Electronics,TVs,55-inch,SKU001,48
2019-08-07,Electronics,TVs,55-inch,SKU001,52
2019-08-08,Electronics,TVs,55-inch,SKU001,47
2019-08-09,Electronics,TVs,55-inch,SKU001,48
2019-08-10,Electronics,TVs,55-inch,SKU001,46
2019-08-11,Electronics,TVs,55-inch,SKU001,45
2019-08-12,Electronics,TVs,55-inch,SKU001,48
2019-08-13,Electronics,TVs,55-inch,SKU001,45
2019-08-14,Electronics,TVs,55-inch,SKU001,47
2019-08-15,Electronics,TVs,55-inch,SKU001,46
2019-08-16,Electronics,TVs,55-inch,SKU001,48
2019-08-17,Electronics,TVs,55-inch,SKU001,47
2019-08-18,Electronics,TVs,55-inch,SKU001,49
2019-08-19,Electronics,TVs,55-inch,SKU001,45
2019-08-20,Electronics,TVs,55-inch,SKU001,46
2019-08-21,Electronics,TVs,55-inch,SKU001,44
2019-08-22,Electronics,TVs,55-inch,SKU001,45
2019-08-23,Electronics,TVs,55-inch,SKU001,47
2019-08-24,Electronics,TVs,55-inch,SKU001,48
2019-08-25,Electronics,TVs,55-inch,SKU001,44
2019-08-26,Electronics,TVs,55-inch,SKU001,48
2019-08-27,Electronics,TVs,55-inch,SKU001,49
2019-08-28,Electronics,TVs,55-inch,SKU001,47
2019-08-29,Electronics,TVs,55-inch,SKU001,50
2019-08-30,Electronics,TVs,55-inch,SKU001,44
2019-08-31,Electronics,TVs,55-inch,SKU001,43
2019-09-01,Electronics,TVs,55-inch,SKU001,42
2019-09-02,Electronics,TVs,55-inch,SKU001,49
2019-09-03,Electronics,TVs,55-inch,SKU001,47
2019-09-04,Electronics,TVs,55-inch,SKU001,46
2019-09-05,Electronics,TVs,55-inch,SKU001,46
2019-09-06,Electronics,TVs,55-inch,SKU001,43
2019-09-07,Electronics,TVs,55-inch,SKU001,50
2019-09-08,Electronics,TVs,55-inch,SKU001,46
2019-09-09,Electronics,TVs,55-inch,SKU001,46
2019-09-10,Electronics,TVs,55-inch,SKU001,47
2019-09-11,Electronics,TVs,55-inch,SKU001,46
2019-09-12,Electronics,TVs,55-inch,SKU001,46
2019-09-13,Electronics,TVs,55-inch,SKU001,44
2019-09-14,Electronics,TVs,55-inch,SKU001,46
2019-09-15,Electronics,TVs,55-inch,SKU001,49
2019-09-16,Electronics,TVs,55-inch,SKU001,48
2019-09-17,Electronics,TVs,55-inch,SKU001,48
2019-09-18,Electronics,TVs,55-inch,SKU001,44
2019-09-19,Electronics,TVs,55-inch,SKU001,43
2019-09-20,Electronics,TVs,55-inch,SKU001,45
2019-09-21,Electronics,TVs,55-inch,SKU001,45
2019-09-22,Electronics,TVs,55-inch,SKU001,47
2019-09-23,Electronics,TVs,55-inch,SKU001,42
2019-09-24,Electronics,TVs,55-inch,SKU001,48
2019-09-25,Electronics,TVs,55-inch,SKU001,45
2019-09-26,Electronics,TVs,55-inch,SKU001,44
2019-09-27,Electronics,TVs,55-inch,SKU001,43
2019-09-28,Electronics,TVs,55-inch,SKU001,42
2019-09-29,Electronics,TVs,55-inch,SKU001,47
2019-09-30,Electronics,TVs,55-inch,SKU001,45
2019-10-01,Electronics,TVs,55-inch,SKU001,43
2019-10-02,Electronics,TVs,55-inch,SKU001,43
2019-10-03,Electronics,TVs,55-inch,SKU001,44
2019-10-04,Electronics,TVs,55-inch,SKU001,48
2019-10-05,Electronics,TVs,55-inch,SKU001,45
2019-10-06,Electronics,TVs,55-inch,SKU001,42
2019-10-07,Electronics,TVs,55-inch,SKU001,45
2019-10-08,Electronics,TVs,55-inch,SKU001,45
2019-10-09,Electronics,TVs,55-inch,SKU001,40
2019-10-10,Electronics,TVs,55-inch,SKU001,45
2019-10-11,Electronics,TVs,55-inch,SKU001,45
2019-10-12,Electronics,TVs,55-inch,SKU001,47
2019-10-13,Electronics,TVs,55-inch,SKU001,49
2019-10-14,Electronics,TVs,55-inch,SKU001,48
2019-10-15,Electronics,TVs,55-inch,SKU001,45
2019-10-16,Electronics,TVs,55-inch,SKU001,43
2019-10-17,Electronics,TVs,55-inch,SKU001,50
2019-10-18,Electronics,TVs,55-inch,SKU001,45
2019-10-19,Electronics,TVs,55-inch,SKU001,45
2019-10-20,Electronics,TVs,55-inch,SKU001,45
2019-10-21,Electronics,TVs,55-inch,SKU001,46
2019-10-22,Electronics,TVs,55-inch,SKU001,45
2019-10-23,Electronics,TVs,55-inch,SKU001,44
2019-10-24,Electronics,TVs,55-inch,SKU001,44
2019-10-25,Electronics,TVs,55-inch,SKU001,46
2019-10-26,Electronics,TVs,55-inch,SKU001,45
2019-10-27,Electronics,TVs,55-inch,SKU001,44
2019-10-28,Electronics,TVs,55-inch,SKU001,46
2019-10-29,Electronics,TVs,55-inch,SKU001,45
2019-10-30,Electronics,TVs,55-inch,SKU001,49
2019-10-31,Electronics,TVs,55-inch,SKU001,41
2019-11-01,Electronics,TVs,55-inch,SKU001,48
2019-11-02,Electronics,TVs,55-inch,SKU001,48
2019-11-03,Electronics,TVs,55-inch,SKU001,42
2019-11-04,Electronics,TVs,55-inch,SKU001,45
2019-11-05,Electronics,TVs,55-inch,SKU001,45
2019-11-06,Electronics,TVs,55-inch,SKU001,43
2019-11-07,Electronics,TVs,55-inch,SKU001,45
2019-11-08,Electronics,TVs,55-inch,SKU001,44
2019-11-09,Electronics,TVs,55-inch,SKU001,50
2019-11-10,Electronics,TVs,55-inch,SKU001,48
2019-11-11,Electronics,TVs,55-inch,SKU001,49
2019-11-12,Electronics,TVs,55-inch,SKU001,48
2019-11-13,Electronics,TVs,55-inch,SKU001,44
2019-11-14,Electronics,TVs,55-inch,SKU001,46
2019-11-15,Electronics,TVs,55-inch,SKU001,48
2019-11-16,Electronics,TVs,55-inch,SKU001,44
2019-11-17,Electronics,TVs,55-inch,SKU001,48
2019-11-18,Electronics,TVs,55-inch,SKU001,46
2019-11-19,Electronics,TVs,55-inch,SKU001,46
2019-11-20,Electronics,TVs,55-inch,SKU001,48
2019-11-21,Electronics,TVs,55-inch,SKU001,48
2019-11-22,Electronics,TVs,55-inch,SKU001,46
2019-11-23,Electronics,TVs,55-inch,SKU001,49
2019-11-24,Electronics,TVs,55-inch,SKU001,45
2019-11-25,Electronics,TVs,55-inch,SKU001,49
2019-11-26,Electronics,TVs,55-inch,SKU001,49
2019-11-27,Electronics,TVs,55-inch,SKU001,47
2019-11-28,Electronics,TVs,55-inch,SKU001,48
2019-11-29,Electronics,TVs,55-inch,SKU001,45
2019-11-30,Electronics,TVs,55-inch,SKU001,50
2019-12-01,Electronics,TVs,55-inch,SKU001,47
2019-12-02,Electronics,TVs,55-inch,SKU001,47
2019-12-03,Electronics,TVs,55-inch,SKU001,50
2019-12-04,Electronics,TVs,55-inch,SKU001,47
2019-12-05,Electronics,TVs,55-inch,SKU001,45
2019-12-06,Electronics,TVs,55-inch,SKU001,45
2019-12-07,Electronics,TVs,55-inch,SKU001,49
2019-12-08,Electronics,TVs,55-inch,SKU001,46
2019-12-09,Electronics,TVs,55-inch,SKU001,52
2019-12-10,Electronics,TVs,55-inch,SKU001,44
2019-12-11,Electronics,TVs,55-inch,SKU001,52
2019-12-12,Electronics,TVs,55-inch,SKU001,49
2019-12-13,Electronics,TVs,55-inch,SKU001,48
2019-12-14,Electronics,TVs,55-inch,SKU001,48
2019-12-15,Electronics,TVs,55-inch,SKU001,50
2019-12-16,Electronics,TVs,55-inch,SKU001,49
2019-12-17,Electronics,TVs,55-inch,SKU001,51
2019-12-18,Electronics,TVs,55-inch,SKU001,49
2019-12-19,Electronics,TVs,55-inch,SKU001,49
2019-12-20,Electronics,TVs,55-inch,SKU001,49
2019-12-21,Electronics,TVs,55-inch,SKU001,49
2019-12-22,Electronics,TVs,55-inch,SKU001,50
2019-12-23,Electronics,TVs,55-inch,SKU001,46
2019-12-24,Electronics,TVs,55-inch,SKU001,47
2019-12-25,Electronics,TVs,55-inch,SKU001,51
2019-12-26,Electronics,TVs,55-inch,SKU001,50
2019-12-27,Electronics,TVs,55-inch,SKU001,50
2019-12-28,Electronics,TVs,55-inch,SKU001,50
2019-12-29,Electronics,TVs,55-inch,SKU001,51
2019-12-30,Electronics,TVs,55-inch,SKU001,49
2019-12-31,Electronics,TVs,55-inch,SKU001,49
2020-01-01,Electronics,TVs,55-inch,SKU001,51
2020-01-02,Electronics,TVs,55-inch,SKU001,48
2020-01-03,Electronics,TVs,55-inch,SKU001,51
2020-01-04,Electronics,TVs,55-inch,SKU001,47
2020-01-05,Electronics,TVs,55-inch,SKU001,53
2020-01-06,Electronics,TVs,55-inch,SKU001,52
2020-01-07,Electronics,TVs,55-inch,SKU001,51
2020-01-08,Electronics,TVs,55-inch,SKU001,53
2020-01-09,Electronics,TVs,55-inch,SKU001,54
2020-01-10,Electronics,TVs,55-inch,SKU001,53
2020-01-11,Electronics,TVs,55-inch,SKU001,47
2020-01-12,Electronics,TVs,55-inch,SKU001,49
2020-01-13,Electronics,TVs,55-inch,SKU001,50
2020-01-14,Electronics,TVs,55-inch,SKU001,51
2020-01-15,Electronics,TVs,55-inch,SKU001,53
2020-01-16,Electronics,TVs,55-inch,SKU001,50
2020-01-17,Electronics,TVs,55-inch,SKU001,52
2020-01-18,Electronics,TVs,55-inch,SKU001,50
2020-01-19,Electronics,TVs,55-inch,SKU001,51
2020-01-20,Electronics,TVs,55-inch,SKU001,49
2020-01-21,Electronics,TVs,55-inch,SKU001,50
2020-01-22,Electronics,TVs,55-inch,SKU001,49
2020-01-23,Electronics,TVs,55-inch,SKU001,50
2020-01-24,Electronics,TVs,55-inch,SKU001,54
2020-01-25,Electronics,TVs,55-inch,SKU001,50
2020-01-26,Electronics,TVs,55-inch,SKU001,58
2020-01-27,Electronics,TVs,55-inch,SKU001,53
2020-01-28,Electronics,TVs,55-inch,SKU001,53
2020-01-29,Electronics,TVs,55-inch,SKU001,51
2020-01-30,Electronics,TVs,55-inch,SKU001,54
2020-01-31,Electronics,TVs,55-inch,SKU001,52
2020-02-01,Electronics,TVs,55-inch,SKU001,53
2020-02-02,Electronics,TVs,55-inch,SKU001,58
2020-02-03,Electronics,TVs,55-inch,SKU001,53
2020-02-04,Electronics,TVs,55-inch,SKU001,55
2020-02-05,Electronics,TVs,55-inch,SKU001,52
2020-02-06,Electronics,TVs,55-inch,SKU001,53
2020-02-07,Electronics,TVs,55-inch,SKU001,57
2020-02-08,Electronics,TVs,55-inch,SKU001,52
2020-02-09,Electronics,TVs,55-inch,SKU001,57
2020-02-10,Electronics,TVs,55-inch,SKU001,55
2020-02-11,Electronics,TVs,55-inch,SKU001,52
2020-02-12,Electronics,TVs,55-inch,SKU001,55
2020-02-13,Electronics,TVs,55-inch,SKU001,56
2020-02-14,Electronics,TVs,55-inch,SKU001,55
2020-02-15,Electronics,TVs,55-inch,SKU001,51
2020-02-16,Electronics,TVs,55-inch,SKU001,52
2020-02-17,Electronics,TVs,55-inch,SKU001,53
2020-02-18,Electronics,TVs,55-inch,SKU001,54
2020-02-19,Electronics,TVs,55-inch,SKU001,55
2020-02-20,Electronics,TVs,55-inch,SKU001,54
2020-02-21,Electronics,TVs,55-inch,SKU001,52
2020-02-22,Electronics,TVs,55-inch,SKU001,55
2020-02-23,Electronics,TVs,55-inch,SKU001,56
2020-02-24,Electronics,TVs,55-inch,SKU001,55
2020-02-25,Electronics,TVs,55-inch,SKU001,57
2020-02-26,Electronics,TVs,55-inch,SKU001,56
2020-02-27,Electronics,TVs,55-inch,SKU001,55
2020-02-28,Electronics,TVs,55-inch,SKU001,54
2020-02-29,Electronics,TVs,55-inch,SKU001,51
2020-03-01,Electronics,TVs,55-inch,SKU001,55
2020-03-02,Electronics,TVs,55-inch,SKU001,55
2020-03-03,Electronics,TVs,55-inch,SKU001,55
2020-03-04,Electronics,TVs,55-inch,SKU001,52
2020-03-05,Electronics,TVs,55-inch,SKU001,53
2020-03-06,Electronics,TVs,55-inch,SKU001,57
2020-03-07,Electronics,TVs,55-inch,SKU001,55
2020-03-08,Electronics,TVs,55-inch,SKU001,56
2020-03-09,Electronics,TVs,55-inch,SKU001,55
2020-03-10,Electronics,TVs,55-inch,SKU001,55
2020-03-11,Electronics,TVs,55-inch,SKU001,57
2020-03-12,Electronics,TVs,55-inch,SKU001,54
2020-03-13,Electronics,TVs,55-inch,SKU001,55
2020-03-14,Electronics,TVs,55-inch,SKU001,54
2020-03-15,Electronics,TVs,55-inch,SKU001,54
2020-03-16,Electronics,TVs,55-inch,SKU001,55
2020-03-17,Electronics,TVs,55-inch,SKU001,56
2020-03-18,Electronics,TVs,55-inch,SKU001,54
2020-03-19,Electronics,TVs,55-inch,SKU001,58
2020-03-20,Electronics,TVs,55-inch,SKU001,53
2020-03-21,Electronics,TVs,55-inch,SKU001,55
2020-03-22,Electronics,TVs,55-inch,SKU001,54
2020-03-23,Electronics,TVs,55-inch,SKU001,58
2020-03-24,Electronics,TVs,55-inch,SKU001,56
2020-03-25,Electronics,TVs,55-inch,SKU001,57
2020-03-26,Electronics,TVs,55-inch,SKU001,52
2020-03-27,Electronics,TVs,55-inch,SKU001,56
2020-03-28,Electronics,TVs,55-inch,SKU001,57
2020-03-29,Electronics,TVs,55-inch,SKU001,55
2020-03-30,Electronics,TVs,55-inch,SKU001,57
2020-03-31,Electronics,TVs,55-inch,SKU001,54
2020-04-01,Electronics,TVs,55-inch,SKU001,58
2020-04-02,Electronics,TVs,55-inch,SKU001,60
2020-04-03,Electronics,TVs,55-inch,SKU001,55
2020-04-04,Electronics,TVs,55-inch,SKU001,54
2020-04-05,Electronics,TVs,55-inch,SKU001,58
2020-04-06,Electronics,TVs,55-inch,SKU001,58
2020-04-07,Electronics,TVs,55-inch,SKU001,54
2020-04-08,Electronics,TVs,55-inch,SKU001,54
2020-04-09,Electronics,TVs,55-inch,SKU001,55
2020-04-10,Electronics,TVs,55-inch,SKU001,53
2020-04-11,Electronics,TVs,55-inch,SKU001,53
2020-04-12,Electronics,TVs,55-inch,SKU001,53
2020-04-13,Electronics,TVs,55-inch,SKU001,54
2020-04-14,Electronics,TVs,55-inch,SKU001,55
2020-04-15,Electronics,TVs,55-inch,SKU001,56
2020-04-16,Electronics,TVs,55-inch,SKU001,58
2020-04-17,Electronics,TVs,55-inch,SKU001,53
2020-04-18,Electronics,TVs,55-inch,SKU001,57
2020-04-19,Electronics,TVs,55-inch,SKU001,55
2020-04-20,Electronics,TVs,55-inch,SKU001,55
2020-04-21,Electronics,TVs,55-inch,SKU001,56
2020-04-22,Electronics,TVs,55-inch,SKU001,53
2020-04-23,Electronics,TVs,55-inch,SKU001,56
2020-04-24,Electronics,TVs,55-inch,SKU001,55
2020-04-25,Electronics,TVs,55-inch,SKU001,56
2020-04-26,Electronics,TVs,55-inch,SKU001,55
2020-04-27,Electronics,TVs,55-inch,SKU001,60
2020-04-28,Electronics,TVs,55-inch,SKU001,54
2020-04-29,Electronics,TVs,55-inch,SKU001,54
2020-04-30,Electronics,TVs,55-inch,SKU001,53
2020-05-01,Electronics,TVs,55-inch,SKU001,54
2020-05-02,Electronics,TVs,55-inch,SKU001,53
2020-05-03,Electronics,TVs,55-inch,SKU001,57
2020-05-04,Electronics,TVs,55-inch,SKU001,57
2020-05-05,Electronics,TVs,55-inch,SKU001,53
2020-05-06,Electronics,TVs,55-inch,SKU001,53
2020-05-07,Electronics,TVs,55-inch,SKU001,55
2020-05-08,Electronics,TVs,55-inch,SKU001,53
2020-05-09,Electronics,TVs,55-inch,SKU001,56
2020-05-10,Electronics,TVs,55-inch,SKU001,55
2020-05-11,Electronics,TVs,55-inch,SKU001,51
2020-05-12,Electronics,TVs,55-inch,SKU001,57
2020-05-13,Electronics,TVs,55-inch,SKU001,58
2020-05-14,Electronics,TVs,55-inch,SKU001,53
2020-05-15,Electronics,TVs,55-inch,SKU001,53
2020-05-16,Electronics,TVs,55-inch,SKU001,54
2020-05-17,Electronics,TVs,55-inch,SKU001,55
2020-05-18,Electronics,TVs,55-inch,SKU001,55
2020-05-19,Electronics,TVs,55-inch,SKU001,58
2020-05-20,Electronics,TVs,55-inch,SKU001,53
2020-05-21,Electronics,TVs,55-inch,SKU001,52
2020-05-22,Electronics,TVs,55-inch,SKU001,51
2020-05-23,Electronics,TVs,55-inch,SKU001,52
2020-05-24,Electronics,TVs,55-inch,SKU001,53
2020-05-25,Electronics,TVs,55-inch,SKU001,57
2020-05-26,Electronics,TVs,55-inch,SKU001,52
2020-05-27,Electronics,TVs,55-inch,SKU001,54
2020-05-28,Electronics,TVs,55-inch,SKU001,53
2020-05-29,Electronics,TVs,55-inch,SKU001,55
2020-05-30,Electronics,TVs,55-inch,SKU001,58
2020-05-31,Electronics,TVs,55-inch,SKU001,52
2020-06-01,Electronics,TVs,55-inch,SKU001,52
2020-06-02,Electronics,TVs,55-inch,SKU001,55
2020-06-03,Electronics,TVs,55-inch,SKU001,54
2020-06-04,Electronics,TVs,55-inch,SKU001,56
2020-06-05,Electronics,TVs,55-inch,SKU001,54
2020-06-06,Electronics,TVs,55-inch,SKU001,52
2020-06-07,Electronics,TVs,55-inch,SKU001,54
2020-06-08,Electronics,TVs,55-inch,SKU001,54
2020-06-09,Electronics,TVs,55-inch,SKU001,54
2020-06-10,Electronics,TVs,55-inch,SKU001,53
2020-06-11,Electronics,TVs,55-inch,SKU001,54
2020-06-12,Electronics,TVs,55-inch,SKU001,54
2020-06-13,Electronics,TVs,55-inch,SKU001,55
2020-06-14,Electronics,TVs,55-inch,SKU001,53
2020-06-15,Electronics,TVs,55-inch,SKU001,51
2020-06-16,Electronics,TVs,55-inch,SKU001,52
2020-06-17,Electronics,TVs,55-inch,SKU001,54
2020-06-18,Electronics,TVs,55-inch,SKU001,50
2020-06-19,Electronics,TVs,55-inch,SKU001,52
2020-06-20,Electronics,TVs,55-inch,SKU001,51
2020-06-21,Electronics,TVs,55-inch,SKU001,51
2020-06-22,Electronics,TVs,55-inch,SKU001,54
2020-06-23,Electronics,TVs,55-inch,SKU001,51
2020-06-24,Electronics,TVs,55-inch,SKU001,51
2020-06-25,Electronics,TVs,55-inch,SKU001,48
2020-06-26,Electronics,TVs,55-inch,SKU001,52
2020-06-27,Electronics,TVs,55-inch,SKU001,52
2020-06-28,Electronics,TVs,55-inch,SKU001,55
2020-06-29,Electronics,TVs,55-inch,SKU001,50
2020-06-30,Electronics,TVs,55-inch,SKU001,51
2020-07-01,Electronics,TVs,55-inch,SKU001,51
2020-07-02,Electronics,TVs,55-inch,SKU001,53
2020-07-03,Electronics,TVs,55-inch,SKU001,50
2020-07-04,Electronics,TVs,55-inch,SKU001,51
2020-07-05,Electronics,TVs,55-inch,SKU001,51
2020-07-06,Electronics,TVs,55-inch,SKU001,50
2020-07-07,Electronics,TVs,55-inch,SKU001,49
2020-07-08,Electronics,TVs,55-inch,SKU001,50
2020-07-09,Electronics,TVs,55-inch,SKU001,52
2020-07-10,Electronics,TVs,55-inch,SKU001,48
2020-07-11,Electronics,TVs,55-inch,SKU001,50
2020-07-12,Electronics,TVs,55-inch,SKU001,48
2020-07-13,Electronics,TVs,55-inch,SKU001,52
2020-07-14,Electronics,TVs,55-inch,SKU001,46
2020-07-15,Electronics,TVs,55-inch,SKU001,48
2020-07-16,Electronics,TVs,55-inch,SKU001,50
2020-07-17,Electronics,TVs,55-inch,SKU001,52
2020-07-18,Electronics,TVs,55-inch,SKU001,49
2020-07-19,Electronics,TVs,55-inch,SKU001,48
2020-07-20,Electronics,TVs,55-inch,SKU001,53
2020-07-21,Electronics,TVs,55-inch,SKU001,46
2020-07-22,Electronics,TVs,55-inch,SKU001,44
2020-07-23,Electronics,TVs,55-inch,SKU001,49
2020-07-24,Electronics,TVs,55-inch,SKU001,47
2020-07-25,Electronics,TVs,55-inch,SKU001,46
2020-07-26,Electronics,TVs,55-inch,SKU001,50
2020-07-27,Electronics,TVs,55-inch,SKU001,49
2020-07-28,Electronics,TVs,55-inch,SKU001,47
2020-07-29,Electronics,TVs,55-inch,SKU001,46
2020-07-30,Electronics,TVs,55-inch,SKU001,50
2020-07-31,Electronics,TVs,55-inch,SKU001,49
2020-08-01,Electronics,TVs,55-inch,SKU001,48
2020-08-02,Electronics,TVs,55-inch,SKU001,51
2020-08-03,Electronics,TVs,55-inch,SKU001,46
2020-08-04,Electronics,TVs,55-inch,SKU001,45
2020-08-05,Electronics,TVs,55-inch,SKU001,46
2020-08-06,Electronics,TVs,55-inch,SKU001,47
2020-08-07,Electronics,TVs,55-inch,SKU001,48
2020-08-08,Electronics,TVs,55-inch,SKU001,47
2020-08-09,Electronics,TVs,55-inch,SKU001,48
2020-08-10,Electronics,TVs,55-inch,SKU001,45
2020-08-11,Electronics,TVs,55-inch,SKU001,50
2020-08-12,Electronics,TVs,55-inch,SKU001,47
2020-08-13,Electronics,TVs,55-inch,SKU001,49
2020-08-14,Electronics,TVs,55-inch,SKU001,48
2020-08-15,Electronics,TVs,55-inch,SKU001,48
2020-08-16,Electronics,TVs,55-inch,SKU001,48
2020-08-17,Electronics,TVs,55-inch,SKU001,48
2020-08-18,Electronics,TVs,55-inch,SKU001,48
2020-08-19,Electronics,TVs,55-inch,SKU001,49
2020-08-20,Electronics,TVs,55-inch,SKU001,47
2020-08-21,Electronics,TVs,55-inch,SKU001,48
2020-08-22,Electronics,TVs,55-inch,SKU001,46
2020-08-23,Electronics,TVs,55-inch,SKU001,49
2020-08-24,Electronics,TVs,55-inch,SKU001,45
2020-08-25,Electronics,TVs,55-inch,SKU001,50
2020-08-26,Electronics,TVs,55-inch,SKU001,46
2020-08-27,Electronics,TVs,55-inch,SKU001,43
2020-08-28,Electronics,TVs,55-inch,SKU001,46
2020-08-29,Electronics,TVs,55-inch,SKU001,45
2020-08-30,Electronics,TVs,55-inch,SKU001,48
2020-08-31,Electronics,TVs,55-inch,SKU001,45
2020-09-01,Electronics,TVs,55-inch,SKU001,45
2020-09-02,Electronics,TVs,55-inch,SKU001,42
2020-09-03,Electronics,TVs,55-inch,SKU001,45
2020-09-04,Electronics,TVs,55-inch,SKU001,41
2020-09-05,Electronics,TVs,55-inch,SKU001,43
2020-09-06,Electronics,TVs,55-inch,SKU001,47
2020-09-07,Electronics,TVs,55-inch,SKU001,47
2020-09-08,Electronics,TVs,55-inch,SKU001,47
2020-09-09,Electronics,TVs,55-inch,SKU001,44
2020-09-10,Electronics,TVs,55-inch,SKU001,46
2020-09-11,Electronics,TVs,55-inch,SKU001,46
2020-09-12,Electronics,TVs,55-inch,SKU001,43
2020-09-13,Electronics,TVs,55-inch,SKU001,49
2020-09-14,Electronics,TVs,55-inch,SKU001,47
2020-09-15,Electronics,TVs,55-inch,SKU001,45
2020-09-16,Electronics,TVs,55-inch,SKU001,46
2020-09-17,Electronics,TVs,55-inch,SKU001,46
2020-09-18,Electronics,TVs,55-inch,SKU001,42
2020-09-19,Electronics,TVs,55-inch,SKU001,45
2020-09-20,Electronics,TVs,55-inch,SKU001,44
2020-09-21,Electronics,TVs,55-inch,SKU001,44
2020-09-22,Electronics,TVs,55-inch,SKU001,45
2020-09-23,Electronics,TVs,55-inch,SKU001,49
2020-09-24,Electronics,TVs,55-inch,SKU001,47
